2006.0,1.0,2.36984
2006.0,2.0,2.2094
2006.0,3.0,1.99915
2006.0,4.0,2.16381
2006.0,5.0,2.52933
2006.0,6.0,2.74194
2006.0,7.0,2.69266
2006.0,8.0,1.94795
2006.0,9.0,2.03056
2006.0,10.0,1.95062
2006.0,11.0,2.09992
2006.0,12.0,1.9487
2007.0,1.0,1.993
2007.0,2.0,2.59411
2007.0,3.0,2.6001
2007.0,4.0,2.0878
2007.0,5.0,2.17577
2007.0,6.0,2.56862
2007.0,7.0,2.81915
2007.0,8.0,3.183
2007.0,9.0,2.81882
2007.0,10.0,2.57561
2007.0,11.0,3.24969
2007.0,12.0,2.81029
2008.0,1.0,3.16775
2008.0,2.0,3.00348
2008.0,3.0,3.35612
2008.0,4.0,2.89838
2008.0,5.0,2.62173
2008.0,6.0,2.99511
2008.0,7.0,3.11956
2008.0,8.0,3.01408
2008.0,9.0,3.96014
2008.0,10.0,4.40219
2008.0,11.0,4.18003
2008.0,12.0,3.87036
2009.0,1.0,3.64519
2009.0,2.0,3.64502
2009.0,3.0,3.87593
2009.0,4.0,3.38815
2009.0,5.0,3.32903
2009.0,6.0,2.99309
2009.0,7.0,3.02796
2009.0,8.0,2.75496
2009.0,9.0,2.70738
2009.0,10.0,3.05256
2009.0,11.0,2.96202
2009.0,12.0,2.33087
2010.0,1.0,2.74833
2010.0,2.0,2.85349
2010.0,3.0,2.02506
2010.0,4.0,2.64778
2010.0,5.0,3.44705
2010.0,6.0,3.23447
2010.0,7.0,2.98455
2010.0,8.0,2.8742
2010.0,9.0,2.78319
2010.0,10.0,2.40413
2010.0,11.0,2.64795
2010.0,12.0,2.25399
2011.0,1.0,2.29152
2011.0,2.0,2.55087
2011.0,3.0,2.7394
2011.0,4.0,2.16638
2011.0,5.0,2.34439
2011.0,6.0,2.78883
2011.0,7.0,2.7185
2011.0,8.0,3.84891
2011.0,9.0,3.34248
2011.0,10.0,3.40852
2011.0,11.0,3.42929
2011.0,12.0,3.13431
2012.0,1.0,2.22713
2012.0,2.0,2.12168
2012.0,3.0,2.43458
2012.0,4.0,2.58653
2012.0,5.0,2.58675
2012.0,6.0,2.98522
2012.0,7.0,2.75342
2012.0,8.0,2.19577
2012.0,9.0,2.42689
2012.0,10.0,2.39525
2012.0,11.0,2.69235
2012.0,12.0,2.39413
2013.0,1.0,2.4412
2013.0,2.0,2.49633
2013.0,3.0,2.12988
2013.0,4.0,2.6277
2013.0,5.0,2.37247
2013.0,6.0,2.82556
2013.0,7.0,1.99528
2013.0,8.0,2.35718
2013.0,9.0,2.1312
2013.0,10.0,2.52151
2013.0,11.0,2.17212
2013.0,12.0,2.21541
2014.0,1.0,2.51785
2014.0,2.0,2.57456
2014.0,3.0,2.30227
2014.0,4.0,2.54513
2014.0,5.0,2.07207
2014.0,6.0,1.72306
2014.0,7.0,2.35079
2014.0,8.0,2.33802
2014.0,9.0,2.22159
2014.0,10.0,2.87553
2014.0,11.0,1.77481
2014.0,12.0,2.71641
2015.0,1.0,2.80606
2015.0,2.0,2.47531
2015.0,3.0,2.64568
2015.0,4.0,2.23094
2015.0,5.0,2.37448
2015.0,6.0,2.40356
2015.0,7.0,2.43985
2015.0,8.0,3.25772
2015.0,9.0,3.08185
2015.0,10.0,2.59529
2015.0,11.0,2.43921
2015.0,12.0,2.89445
2016.0,1.0,3.13293
2016.0,2.0,2.95662
2016.0,3.0,2.47546
2016.0,4.0,2.27348
2016.0,5.0,2.37869
2016.0,6.0,2.89682
2016.0,7.0,2.32353
2016.0,8.0,1.73376
2016.0,9.0,2.63079
2016.0,10.0,1.95728
2016.0,11.0,2.33216
2016.0,12.0,2.04648
2017.0,1.0,1.84695
2017.0,2.0,1.66678
2017.0,3.0,1.91228
2017.0,4.0,1.913
2017.0,5.0,2.02161
2017.0,6.0,1.9675
2017.0,7.0,1.81532
2017.0,8.0,2.2272
2017.0,9.0,1.75841
2017.0,10.0,1.58031
2017.0,11.0,1.8303
2017.0,12.0,1.77178
